Nodes,Degree,Eigenvector,LFVC,Clustering,Ego,hopset,betweenness,closeness
1166,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1167,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1168,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1169,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1170,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1171,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1172,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1173,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1174,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1175,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1176,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1177,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1178,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1179,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1180,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1181,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1182,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1183,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1184,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1185,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1186,0.000660066,4.26E-05,7.76E-05,1,0,54,0,0.241993451
1187,0.017491749,0.001189918,0.015532478,0.03628447,0.946298984,177,0.03845871,0.319182556
1188,0.000660066,4.26E-05,9.12E-05,1,0,55,0,0.242032111
1189,0.000990099,4.41E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1190,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,3.30E-07,0.242051446
1191,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1192,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,3.30E-07,0.242051446
1193,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1194,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1195,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1196,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1197,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1198,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1199,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1200,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1201,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1202,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1203,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1204,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1205,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1206,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1207,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1208,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1209,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1210,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,3.30E-07,0.242051446
1211,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,3.30E-07,0.242051446
1212,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,3.30E-07,0.242051446
1213,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,3.30E-07,0.242051446
1214,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1215,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1216,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1217,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,3.30E-07,0.242051446
1218,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1219,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,3.30E-07,0.242051446
1220,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1221,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1222,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,3.30E-07,0.242051446
1223,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1224,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,3.30E-07,0.242051446
1225,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1226,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1227,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1228,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1229,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1230,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1231,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1232,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1233,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,3.30E-07,0.242051446
1234,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1235,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,3.30E-07,0.242051446
1236,0.000990099,4.42E-05,9.12E-05,0.666666667,0.166666667,55,0,0.242051446
1237,0.000990099,4.41E-05,9.12E-05,0.666666667,0.166666667,55,3.30E-07,0.242051446
1238,0.000660066,4.26E-05,9.12E-05,1,0,55,0,0.242032111
1239,0.017821782,0.001191555,0.016510187,0.035639413,0.947239693,178,0.030924366,0.319249816
1240,0.000660066,2.12E-05,1.68E-06,1,0,53,0,0.240266434
1241,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1242,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1243,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1244,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1245,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1246,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1247,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1248,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1249,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1250,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1251,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1252,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1253,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1254,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1255,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1256,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1257,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1258,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1259,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1260,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1261,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1262,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1263,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1264,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1265,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1266,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1267,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1268,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1269,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1270,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1271,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1272,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1273,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1274,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1275,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1276,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1277,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1278,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1279,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1280,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1281,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1282,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1283,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1284,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1285,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1286,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1287,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1288,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1289,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1290,0.000660066,2.12E-05,1.68E-06,1,0,53,0,0.240266434
1291,0.017161716,0.00059349,0.000457517,0.037707391,0.943815988,155,0.032563071,0.316184911
1292,0.000660066,2.14E-05,3.33E-06,1,0,57,0,0.240418948
1293,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1294,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1295,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1296,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1297,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1298,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1299,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1300,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1301,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1302,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1303,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1304,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1305,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1306,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,3.30E-07,0.240438026
1307,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,3.30E-07,0.240438026
1308,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,3.30E-07,0.240438026
1309,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,3.30E-07,0.240438026
1310,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1311,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,3.30E-07,0.240438026
1312,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1313,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,6.61E-07,0.240438026
1314,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1315,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,6.61E-07,0.240438026
1316,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1317,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,3.30E-07,0.240438026
1318,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1319,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1320,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1321,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1322,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1323,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,3.30E-07,0.240438026
1324,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1325,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,3.30E-07,0.240438026
1326,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1327,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,3.30E-07,0.240438026
1328,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1329,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,3.30E-07,0.240438026
1330,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1331,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,3.30E-07,0.240438026
1332,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1333,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,3.30E-07,0.240438026
1334,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1335,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1336,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1337,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1338,0.000660066,2.14E-05,3.33E-06,1,0,57,0,0.240418948
1339,0.000660066,2.14E-05,3.33E-06,1,0,57,0,0.240418948
1340,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1341,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,3.30E-07,0.240438026
1342,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1343,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,0,0.240438026
1344,0.000990099,2.21E-05,3.33E-06,0.666666667,0.166666667,57,3.30E-07,0.240438026
1345,0.000660066,2.14E-05,3.33E-06,1,0,57,0,0.240418948
1346,0.018481848,0.000596655,0.000574757,0.033766234,0.95,158,0.039752964,0.316449086
1347,0.000660066,4.26E-05,7.76E-05,1,0,54,0,0.241993451
1348,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1349,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1350,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1351,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1352,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,6.61E-07,0.24201278
1353,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1354,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,6.61E-07,0.24201278
1355,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1356,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1357,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1358,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1359,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1360,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1361,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1362,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1363,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1364,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1365,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1366,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1367,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1368,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1369,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1370,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1371,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1372,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1373,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1374,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1375,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1376,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1377,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1378,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1379,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1380,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1381,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1382,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1383,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1384,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1385,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1386,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1387,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1388,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1389,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1390,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1391,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1392,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1393,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1394,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1395,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1396,0.000660066,4.26E-05,7.76E-05,1,0,54,0,0.241993451
1397,0.017491749,0.001189918,0.015532478,0.03628447,0.946298984,177,0.032530376,0.319182556
1398,0.000660066,4.28E-05,0.000131899,1,0,57,0,0.242109469
1399,0.000990099,4.42E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1400,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1401,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1402,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1403,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1404,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1405,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1406,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1407,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1408,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1409,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1410,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1411,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1412,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1413,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1414,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,3.30E-07,0.242128816
1415,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1416,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,3.30E-07,0.242128816
1417,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1418,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1419,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1420,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1421,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1422,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1423,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1424,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1425,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1426,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1427,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1428,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1429,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1430,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1431,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,3.30E-07,0.242128816
1432,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1433,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,3.30E-07,0.242128816
1434,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1435,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,3.30E-07,0.242128816
1436,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,0,0.242128816
1437,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,3.30E-07,0.242128816
1438,0.000990099,4.43E-05,0.000131899,0.666666667,0.166666667,57,3.30E-07,0.242128816
