Source,Target,Type,weight
4468,7283,Undirected,1
4468,8440,Undirected,1
4468,29365,Undirected,1
4468,39367,Undirected,1
4470,23716,Undirected,1
4470,37459,Undirected,1
4471,30958,Undirected,1
4471,33112,Undirected,1
4472,30981,Undirected,1
4472,35904,Undirected,1
4473,18649,Undirected,1
4474,8440,Undirected,1
4475,8440,Undirected,1
4475,29941,Undirected,1
4476,21853,Undirected,1
4477,24410,Undirected,1
4478,6780,Undirected,1
4478,17926,Undirected,1
4478,22541,Undirected,1
4478,26641,Undirected,1
4478,26726,Undirected,1
4478,29375,Undirected,1
4478,38991,Undirected,1
4479,38025,Undirected,1
4480,10436,Undirected,1
4480,20689,Undirected,1
4480,36220,Undirected,1
4481,16176,Undirected,1
4482,35392,Undirected,1
4483,22661,Undirected,1
4483,39464,Undirected,1
4484,20559,Undirected,1
4484,25645,Undirected,1
4485,22640,Undirected,1
4486,14488,Undirected,1
4487,21680,Undirected,1
4487,30981,Undirected,1
4488,28945,Undirected,1
4488,38413,Undirected,1
4489,5065,Undirected,1
4489,5676,Undirected,1
4489,5848,Undirected,1
4489,5974,Undirected,1
4489,6126,Undirected,1
4489,6328,Undirected,1
4489,6489,Undirected,1
4489,7148,Undirected,1
4489,7487,Undirected,1
4489,8144,Undirected,1
4489,8234,Undirected,1
4489,8297,Undirected,1
4489,8681,Undirected,1
4489,8762,Undirected,1
4489,9078,Undirected,1
4489,9675,Undirected,1
4489,9678,Undirected,1
4489,9764,Undirected,1
4489,9882,Undirected,1
4489,9980,Undirected,1
4489,10029,Undirected,1
4489,10274,Undirected,1
4489,10397,Undirected,1
4489,10597,Undirected,1
4489,10684,Undirected,1
4489,11466,Undirected,1
4489,11678,Undirected,1
4489,11818,Undirected,1
4489,11937,Undirected,1
4489,12068,Undirected,1
4489,12711,Undirected,1
4489,13120,Undirected,1
4489,13146,Undirected,1
4489,13366,Undirected,1
4489,13467,Undirected,1
4489,13880,Undirected,1
4489,14164,Undirected,1
4489,14511,Undirected,1
4489,14648,Undirected,1
4489,14656,Undirected,1
4489,15536,Undirected,1
4489,16035,Undirected,1
4489,16292,Undirected,1
4489,16532,Undirected,1
4489,16753,Undirected,1
4489,17494,Undirected,1
4489,17495,Undirected,1
4489,17652,Undirected,1
4489,17851,Undirected,1
4489,18225,Undirected,1
4489,18244,Undirected,1
4489,18302,Undirected,1
4489,18324,Undirected,1
4489,18361,Undirected,1
4489,18521,Undirected,1
4489,18648,Undirected,1
4489,18760,Undirected,1
4489,18809,Undirected,1
4489,18858,Undirected,1
4489,18957,Undirected,1
4489,19140,Undirected,1
4489,19278,Undirected,1
4489,19413,Undirected,1
4489,19954,Undirected,1
4489,20689,Undirected,1
4489,20766,Undirected,1
4489,20793,Undirected,1
4489,20882,Undirected,1
4489,20933,Undirected,1
4489,20946,Undirected,1
4489,20969,Undirected,1
4489,21371,Undirected,1
4489,21390,Undirected,1
4489,21395,Undirected,1
4489,21769,Undirected,1
4489,22167,Undirected,1
4489,22201,Undirected,1
4489,22677,Undirected,1
4489,23006,Undirected,1
4489,23025,Undirected,1
4489,23035,Undirected,1
4489,23316,Undirected,1
4489,23425,Undirected,1
4489,23481,Undirected,1
4489,23492,Undirected,1
4489,23615,Undirected,1
4489,23700,Undirected,1
4489,24159,Undirected,1
4489,24750,Undirected,1
4489,25058,Undirected,1
4489,25508,Undirected,1
4489,25617,Undirected,1
4489,25859,Undirected,1
4489,25939,Undirected,1
4489,26115,Undirected,1
4489,26130,Undirected,1
4489,26874,Undirected,1
4489,26979,Undirected,1
4489,27729,Undirected,1
4489,28097,Undirected,1
4489,28150,Undirected,1
4489,28326,Undirected,1
4489,28524,Undirected,1
4489,28695,Undirected,1
4489,28922,Undirected,1
4489,29827,Undirected,1
4489,30083,Undirected,1
4489,30360,Undirected,1
4489,30887,Undirected,1
4489,30892,Undirected,1
4489,30899,Undirected,1
4489,31106,Undirected,1
4489,31167,Undirected,1
4489,31398,Undirected,1
4489,31538,Undirected,1
4489,31753,Undirected,1
4489,31814,Undirected,1
4489,32227,Undirected,1
4489,32541,Undirected,1
4489,32588,Undirected,1
4489,32937,Undirected,1
4489,32952,Undirected,1
4489,32958,Undirected,1
4489,33190,Undirected,1
4489,33264,Undirected,1
4489,33492,Undirected,1
4489,33629,Undirected,1
4489,33988,Undirected,1
4489,34536,Undirected,1
4489,34892,Undirected,1
4489,35130,Undirected,1
4489,35973,Undirected,1
4489,35981,Undirected,1
4489,36034,Undirected,1
4489,36305,Undirected,1
4489,36536,Undirected,1
4489,36617,Undirected,1
4489,36883,Undirected,1
4489,37314,Undirected,1
4489,37840,Undirected,1
4489,39043,Undirected,1
4489,39319,Undirected,1
4489,39442,Undirected,1
4489,39576,Undirected,1
4489,39897,Undirected,1
4490,12339,Undirected,1
4490,18540,Undirected,1
4491,7325,Undirected,1
4492,8297,Undirected,1
4492,22062,Undirected,1
4493,4660,Undirected,1
4493,35973,Undirected,1
4494,15471,Undirected,1
4494,16265,Undirected,1
4495,8440,Undirected,1
4496,8440,Undirected,1
4497,21910,Undirected,1
4499,30981,Undirected,1
4500,37319,Undirected,1
4501,7562,Undirected,1
4501,8440,Undirected,1
4501,30981,Undirected,1
4502,34590,Undirected,1
4503,21875,Undirected,1
4503,26409,Undirected,1
4504,8440,Undirected,1
4504,25645,Undirected,1
4504,26089,Undirected,1
4504,33264,Undirected,1
4504,35973,Undirected,1
4505,12230,Undirected,1
4505,19413,Undirected,1
4505,22062,Undirected,1
4505,23035,Undirected,1
4505,26115,Undirected,1
4505,30981,Undirected,1
4505,35973,Undirected,1
4506,39464,Undirected,1
4507,15996,Undirected,1
4508,22640,Undirected,1
4509,4851,Undirected,1
4509,8533,Undirected,1
4509,8772,Undirected,1
4509,9837,Undirected,1
4509,14706,Undirected,1
4509,15176,Undirected,1
4509,17192,Undirected,1
4509,17498,Undirected,1
4509,18097,Undirected,1
4509,18424,Undirected,1
4509,19348,Undirected,1
4509,19769,Undirected,1
4509,20434,Undirected,1
4509,21277,Undirected,1
4509,21680,Undirected,1
4509,21904,Undirected,1
4509,22170,Undirected,1
4509,22561,Undirected,1
4509,22997,Undirected,1
4509,23388,Undirected,1
4509,24000,Undirected,1
4509,24102,Undirected,1
4509,24961,Undirected,1
4509,25757,Undirected,1
4509,31422,Undirected,1
4509,31733,Undirected,1
4509,32657,Undirected,1
4509,32823,Undirected,1
4509,32866,Undirected,1
4509,33660,Undirected,1
4509,34025,Undirected,1
4509,34363,Undirected,1
4509,34717,Undirected,1
4509,38593,Undirected,1
4509,39404,Undirected,1
4510,8440,Undirected,1
4510,25328,Undirected,1
4510,31940,Undirected,1
4511,28066,Undirected,1
4512,25645,Undirected,1
4512,34425,Undirected,1
4513,4938,Undirected,1
4513,8008,Undirected,1
4513,16059,Undirected,1
4513,37448,Undirected,1
4514,8725,Undirected,1
4514,20503,Undirected,1
4515,24354,Undirected,1
4516,36275,Undirected,1
4517,9825,Undirected,1
4517,12608,Undirected,1
4517,15957,Undirected,1
4517,26172,Undirected,1
4518,6270,Undirected,1
4518,25946,Undirected,1
4519,9066,Undirected,1
4520,7410,Undirected,1
4520,8087,Undirected,1
4520,11895,Undirected,1
4520,12023,Undirected,1
4520,14025,Undirected,1
4520,18370,Undirected,1
4520,24863,Undirected,1
4520,28111,Undirected,1
4520,30150,Undirected,1
4520,34092,Undirected,1
4520,39748,Undirected,1
4521,5333,Undirected,1
4521,6755,Undirected,1
4521,8297,Undirected,1
4521,8315,Undirected,1
4521,8440,Undirected,1
4521,17985,Undirected,1
4521,19413,Undirected,1
4521,19767,Undirected,1
4521,20689,Undirected,1
4521,21887,Undirected,1
4521,22677,Undirected,1
4521,23946,Undirected,1
4521,26115,Undirected,1
4521,26580,Undirected,1
4521,35973,Undirected,1
4521,36829,Undirected,1
4522,7573,Undirected,1
4523,23536,Undirected,1
4523,34633,Undirected,1
4524,21105,Undirected,1
4525,11135,Undirected,1
4525,15698,Undirected,1
4526,21414,Undirected,1
4526,32392,Undirected,1
4527,15861,Undirected,1
4527,30341,Undirected,1
4528,39669,Undirected,1
4529,13736,Undirected,1
4530,20486,Undirected,1
4530,23510,Undirected,1
4531,22302,Undirected,1
4531,35796,Undirected,1
4532,25121,Undirected,1
4532,34008,Undirected,1
4533,25373,Undirected,1
4534,11112,Undirected,1
4534,19010,Undirected,1
4535,10461,Undirected,1
4535,14297,Undirected,1
4535,29072,Undirected,1
4535,37498,Undirected,1
4536,8440,Undirected,1
4537,33230,Undirected,1
4537,37175,Undirected,1
4538,28314,Undirected,1
4539,8440,Undirected,1
4539,12230,Undirected,1
4539,14464,Undirected,1
4539,19413,Undirected,1
4539,22062,Undirected,1
4539,23035,Undirected,1
4539,26115,Undirected,1
4539,30892,Undirected,1
4539,35973,Undirected,1
4540,22062,Undirected,1
4541,14901,Undirected,1
4541,19767,Undirected,1
4541,24972,Undirected,1
4541,31114,Undirected,1
4542,8440,Undirected,1
4542,25645,Undirected,1
4542,34681,Undirected,1
4543,37319,Undirected,1
4544,4836,Undirected,1
4545,14112,Undirected,1
4545,23964,Undirected,1
4545,27993,Undirected,1
4545,37611,Undirected,1
4546,8613,Undirected,1
4548,8222,Undirected,1
4549,8779,Undirected,1
4549,28131,Undirected,1
4549,31137,Undirected,1
4549,31962,Undirected,1
4550,24428,Undirected,1
4551,29290,Undirected,1
4552,4890,Undirected,1
4552,6900,Undirected,1
4552,15996,Undirected,1
4552,20624,Undirected,1
4552,33521,Undirected,1
4552,33651,Undirected,1
4553,6037,Undirected,1
4553,6755,Undirected,1
4553,17234,Undirected,1
4553,19413,Undirected,1
4553,19512,Undirected,1
4553,26115,Undirected,1
4553,33264,Undirected,1
4553,35973,Undirected,1
4553,39534,Undirected,1
4554,6755,Undirected,1
4554,8440,Undirected,1
4554,13512,Undirected,1
4554,22677,Undirected,1
4554,33264,Undirected,1
4554,35973,Undirected,1
4555,23035,Undirected,1
4555,26424,Undirected,1
4555,38195,Undirected,1
4556,31733,Undirected,1
4557,29049,Undirected,1
4557,38025,Undirected,1
4558,12230,Undirected,1
4558,25096,Undirected,1
4558,34729,Undirected,1
4558,35973,Undirected,1
4559,18910,Undirected,1
4560,8440,Undirected,1
4561,8440,Undirected,1
4561,19767,Undirected,1
4561,22062,Undirected,1
4561,35845,Undirected,1
4561,37514,Undirected,1
4562,31733,Undirected,1
4563,29941,Undirected,1
4564,8440,Undirected,1
4564,33718,Undirected,1
4565,7926,Undirected,1
4565,36146,Undirected,1
4565,39160,Undirected,1
4566,25946,Undirected,1
4566,29290,Undirected,1
4567,21083,Undirected,1
4567,33190,Undirected,1
4568,22677,Undirected,1
4569,20618,Undirected,1
4570,23455,Undirected,1
4571,6412,Undirected,1
4571,14831,Undirected,1
4571,33695,Undirected,1
4572,9191,Undirected,1
4572,33005,Undirected,1
4573,20689,Undirected,1
4574,11736,Undirected,1
4574,12155,Undirected,1
4575,22302,Undirected,1
4576,12998,Undirected,1
4576,27445,Undirected,1
4577,11878,Undirected,1
4577,37319,Undirected,1
4578,5333,Undirected,1
4578,8440,Undirected,1
4578,10929,Undirected,1
4578,13777,Undirected,1
4578,19413,Undirected,1
4578,20689,Undirected,1
4578,22062,Undirected,1
4578,23035,Undirected,1
4578,35973,Undirected,1
4580,8440,Undirected,1
4581,9256,Undirected,1
4581,31733,Undirected,1
4582,21966,Undirected,1
4582,36107,Undirected,1
4582,36437,Undirected,1
4583,21853,Undirected,1
4584,36155,Undirected,1
4585,29072,Undirected,1
4586,21174,Undirected,1
4586,33333,Undirected,1
4587,8297,Undirected,1
4587,11361,Undirected,1
4587,14831,Undirected,1
4587,25645,Undirected,1
4587,30080,Undirected,1
4588,11135,Undirected,1
4588,11878,Undirected,1
4589,19749,Undirected,1
4589,35973,Undirected,1
4589,39162,Undirected,1
4590,8440,Undirected,1
4590,10442,Undirected,1
4590,13773,Undirected,1
4590,13777,Undirected,1
4590,20559,Undirected,1
4590,35973,Undirected,1
4591,25334,Undirected,1
4592,5621,Undirected,1
4592,9466,Undirected,1
4592,30742,Undirected,1
4592,38917,Undirected,1
4593,8440,Undirected,1
4593,10442,Undirected,1
4593,30892,Undirected,1
4593,35973,Undirected,1
4594,38832,Undirected,1
4595,6755,Undirected,1
4595,19800,Undirected,1
4595,22710,Undirected,1
4595,39887,Undirected,1
4596,20689,Undirected,1
4596,25645,Undirected,1
4596,31733,Undirected,1
4597,24982,Undirected,1
4598,26692,Undirected,1
4598,30892,Undirected,1
4599,5878,Undirected,1
4599,16251,Undirected,1
4599,17524,Undirected,1
4599,39656,Undirected,1
4601,11878,Undirected,1
4601,15698,Undirected,1
4601,22763,Undirected,1
4601,25935,Undirected,1
4602,13695,Undirected,1
4603,10431,Undirected,1
4604,8440,Undirected,1
4604,28078,Undirected,1
4604,34274,Undirected,1
4605,4668,Undirected,1
4606,29848,Undirected,1
4607,5739,Undirected,1
4607,8440,Undirected,1
4607,36199,Undirected,1
4609,12518,Undirected,1
4609,20689,Undirected,1
4609,29255,Undirected,1
4609,32856,Undirected,1
4610,11801,Undirected,1
4610,21680,Undirected,1
4611,26409,Undirected,1
4611,30584,Undirected,1
4612,6755,Undirected,1
4612,19413,Undirected,1
4612,23035,Undirected,1
4612,23428,Undirected,1
4612,33522,Undirected,1
4613,8376,Undirected,1
4614,15698,Undirected,1
4614,25935,Undirected,1
4615,9467,Undirected,1
4615,29693,Undirected,1
4615,35841,Undirected,1
4616,28314,Undirected,1
4617,20486,Undirected,1
4618,9430,Undirected,1
4618,34674,Undirected,1
4619,29901,Undirected,1
4620,21680,Undirected,1
4621,21680,Undirected,1
4621,31733,Undirected,1
4622,38333,Undirected,1
4623,25645,Undirected,1
4624,19062,Undirected,1
4624,32220,Undirected,1
4624,39521,Undirected,1
4625,14637,Undirected,1
4626,21680,Undirected,1
4626,25645,Undirected,1
4627,13693,Undirected,1
4627,14682,Undirected,1
4628,31733,Undirected,1
4629,7755,Undirected,1
4629,33190,Undirected,1
4630,11878,Undirected,1
4630,39465,Undirected,1
4631,18152,Undirected,1
4631,18324,Undirected,1
4631,32227,Undirected,1
4632,39464,Undirected,1
4633,22057,Undirected,1
4633,31733,Undirected,1
4634,10491,Undirected,1
4635,8440,Undirected,1
4635,12230,Undirected,1
4635,19883,Undirected,1
4635,22896,Undirected,1
4635,25645,Undirected,1
4635,28680,Undirected,1
4636,11112,Undirected,1
4637,4792,Undirected,1
4637,8011,Undirected,1
4637,10436,Undirected,1
4637,13974,Undirected,1
4637,16741,Undirected,1
4637,20269,Undirected,1
4637,24787,Undirected,1
4637,26365,Undirected,1
4637,26811,Undirected,1
4637,28036,Undirected,1
4637,28389,Undirected,1
4637,30575,Undirected,1
4637,31521,Undirected,1
4637,34408,Undirected,1
4637,36076,Undirected,1
4637,36288,Undirected,1
4637,37369,Undirected,1
4638,14686,Undirected,1
4638,28109,Undirected,1
4639,18324,Undirected,1
4640,8008,Undirected,1
4640,11075,Undirected,1
4641,26409,Undirected,1
4642,20689,Undirected,1
4642,25645,Undirected,1
4642,30981,Undirected,1
4643,34440,Undirected,1
4644,17807,Undirected,1
4644,20140,Undirected,1
4644,21274,Undirected,1
4644,22062,Undirected,1
4644,22510,Undirected,1
4644,24882,Undirected,1
4644,34675,Undirected,1
4644,37875,Undirected,1
4644,39500,Undirected,1
4645,19806,Undirected,1
4646,5333,Undirected,1
4646,6121,Undirected,1
4646,6288,Undirected,1
4646,7128,Undirected,1
4646,8440,Undirected,1
4646,10516,Undirected,1
4646,13171,Undirected,1
4646,14173,Undirected,1
4646,17097,Undirected,1
4646,17414,Undirected,1
4646,23335,Undirected,1
4646,32657,Undirected,1
4646,35973,Undirected,1
4646,39155,Undirected,1
4647,14074,Undirected,1
4647,34392,Undirected,1
4648,11135,Undirected,1
4648,25935,Undirected,1
4649,7211,Undirected,1
4650,33874,Undirected,1
4651,8008,Undirected,1
4651,22640,Undirected,1
4652,23190,Undirected,1
4653,20486,Undirected,1
4653,37154,Undirected,1
4654,14171,Undirected,1
4654,20559,Undirected,1
4654,39714,Undirected,1
4655,21680,Undirected,1
4655,31733,Undirected,1
4656,13437,Undirected,1
4656,16966,Undirected,1
4658,4890,Undirected,1
4658,8384,Undirected,1
4658,15996,Undirected,1
4658,24982,Undirected,1
4659,8440,Undirected,1
4659,33345,Undirected,1
4660,5224,Undirected,1
4660,6947,Undirected,1
4660,8297,Undirected,1
4660,8381,Undirected,1
4660,8440,Undirected,1
4660,19313,Undirected,1
4660,22062,Undirected,1
4660,22329,Undirected,1
4660,23636,Undirected,1
4660,34227,Undirected,1
4660,35973,Undirected,1
4660,37319,Undirected,1
4661,5275,Undirected,1
4661,10431,Undirected,1
4662,8440,Undirected,1
4663,12230,Undirected,1
4663,14831,Undirected,1
4664,12010,Undirected,1
4665,8008,Undirected,1
4665,39200,Undirected,1
4666,6755,Undirected,1
4666,8297,Undirected,1
4666,16753,Undirected,1
4666,19413,Undirected,1
4666,22677,Undirected,1
4666,25631,Undirected,1
4666,26115,Undirected,1
4666,28519,Undirected,1
4666,28680,Undirected,1
4666,30892,Undirected,1
4666,33328,Undirected,1
4666,35973,Undirected,1
4666,37508,Undirected,1
4667,24773,Undirected,1
4667,30151,Undirected,1
4667,36076,Undirected,1
4668,12230,Undirected,1
4668,35688,Undirected,1
4669,37625,Undirected,1
4670,8598,Undirected,1
4670,14219,Undirected,1
4670,16251,Undirected,1
4670,32410,Undirected,1
4671,22302,Undirected,1
4671,33718,Undirected,1
4673,8440,Undirected,1
4673,39464,Undirected,1
4674,5333,Undirected,1
4674,8440,Undirected,1
4674,14792,Undirected,1
4674,16753,Undirected,1
4674,20689,Undirected,1
4674,22925,Undirected,1
4674,23035,Undirected,1
4674,24548,Undirected,1
4674,25645,Undirected,1
4674,26115,Undirected,1
4674,30106,Undirected,1
4674,32498,Undirected,1
4674,33718,Undirected,1
4674,35973,Undirected,1
4675,10421,Undirected,1
4675,22407,Undirected,1
4675,22623,Undirected,1
4675,24571,Undirected,1
4675,26747,Undirected,1
4675,39030,Undirected,1
4676,6755,Undirected,1
4676,8297,Undirected,1
4676,13512,Undirected,1
4676,19065,Undirected,1
4676,19512,Undirected,1
4676,22677,Undirected,1
4676,26115,Undirected,1
4676,33264,Undirected,1
4676,35973,Undirected,1
4676,37319,Undirected,1
4677,30448,Undirected,1
4678,21680,Undirected,1
4679,15243,Undirected,1
4680,5646,Undirected,1
4680,37319,Undirected,1
4681,22302,Undirected,1
4681,25645,Undirected,1
4682,6148,Undirected,1
4682,21455,Undirected,1
4682,36403,Undirected,1
4683,8297,Undirected,1
4683,35973,Undirected,1
4684,31733,Undirected,1
4685,6850,Undirected,1
4686,7353,Undirected,1
4687,17481,Undirected,1
4688,36608,Undirected,1
4689,27345,Undirected,1
4689,39175,Undirected,1
4690,5510,Undirected,1
4690,36780,Undirected,1
4691,31733,Undirected,1
4692,21713,Undirected,1
4692,22710,Undirected,1
4693,33718,Undirected,1
4694,8440,Undirected,1
4695,21799,Undirected,1
4695,31733,Undirected,1
